Force (N)
5.3135528564453125
5.420860290527344
5.5205078125
5.415748596191406
5.173027038574219
4.989067077636719
4.754005432128906
4.644142150878906
4.559822082519531
4.559822082519531
4.610923767089844
4.7233428955078125
4.812767028808594
4.9992828369140625
5.162803649902344
5.4310760498046875
5.617591857910156
5.806663513183594
5.8373260498046875
5.829658508300781
5.834770202636719
5.9011993408203125
5.9829559326171875
6.1439208984375
6.276786804199219
6.542503356933594
6.744346618652344
7.063720703125
7.2476806640625
7.360107421875
7.347328186035156
7.32177734375
7.324333190917969
7.314117431640625
7.324333190917969
7.431640625
7.533843994140625
7.682037353515625
7.7126922607421875
7.5108489990234375
7.232353210449219
6.9410858154296875
6.5910491943359375
6.4019775390625
6.1132659912109375
5.8909759521484375
5.50006103515625
5.178131103515625
4.748893737792969
4.572601318359375
4.409080505371094
4.3017730712890625
4.105033874511719
3.9849472045898438
3.8342056274414062
3.7371139526367188
3.596588134765625
3.51483154296875
3.4075164794921875
3.3359832763671875
3.2337799072265625
3.1724624633789062
3.0983657836914062
3.062591552734375
3.0191574096679688
3.0217132568359375
3.0472640991210938
3.0651473999023438
3.0651473999023438
3.0293807983398438
2.9833908081054688
2.970611572265625
2.9885025024414062
3.0421524047851562
3.1111373901367188
3.274658203125
3.412628173828125
3.6298065185546875
3.7601089477539062
3.9389572143554688
4.056488037109375
4.2634429931640625
4.4192962646484375
4.639030456542969
4.777000427246094
4.914970397949219
4.9635162353515625
5.0784912109375
5.190910339355469
5.374870300292969
5.482177734375
5.6073760986328125
5.6814727783203125
5.793891906738281
5.8654327392578125
5.970184326171875
6.036613464355469
6.154144287109375
6.23590087890625
6.353431701660156
6.394317626953125
6.4173126220703125
6.47607421875
6.5348358154296875
6.6600341796875
6.736686706542969
6.78778076171875
6.754570007324219
6.6012725830078125
6.4633026123046875
6.238456726074219
6.087715148925781
5.860321044921875
5.701911926269531
5.420860290527344
5.252227783203125
5.068267822265625
4.960960388183594
4.805107116699219
4.69268798828125
4.541938781738281
4.462738037109375
4.352867126464844
4.265998840332031
4.0845947265625
3.9440689086914062
3.7601089477539062
3.6374664306640625
3.4790573120117188
3.40496826171875
3.3053207397460938
3.2440032958984375
3.1852340698242188
3.1034774780273438
3.044708251953125
2.9603958129882812
2.8990707397460938
2.8300857543945312
2.7943191528320312
2.7355575561523438
2.6691207885742188
2.549041748046875
2.5004959106445312
2.4672775268554688
2.4621658325195312
2.4417266845703125
2.4238433837890625
2.382965087890625
2.3471908569335938
2.2858734130859375
2.2577667236328125
2.2577667236328125
2.2782058715820312
2.2756576538085938
2.2526626586914062
2.2577667236328125
2.2935409545898438
2.37274169921875
2.4340667724609375
2.5464859008789062
2.6205825805664062
2.7151107788085938
2.7713241577148438
2.8326416015625
2.934844970703125
2.99871826171875
3.0677032470703125
3.1034774780273438
3.1877899169921875
3.2542190551757812
3.3794174194335938
3.4662857055664062
3.5684814453125
3.6016998291015625
3.6042556762695312
3.5914764404296875
3.5735931396484375
3.55059814453125
3.51483154296875
3.4713973999023438
3.3794174194335938
3.3461990356445312
3.338531494140625
3.3410873413085938
3.3334274291992188
3.3232040405273438
3.2976531982421875
3.2823257446289062
3.2542190551757812
3.2261123657226562
3.164794921875
3.1213607788085938
3.0651473999023438
2.9552841186523438
